Declare,metatab-latest
Name,abuse_neglect
Description,Children reported with neglect or physical or sexual abuse
Identifier,283960ea-3179-4172-83a6-a6b578f542ac
Version,1

Section,Resources,Name,Schema,Space,Time,Description
Datafile,https://www.cdph.ca.gov/programs/Documents/HCI_AbuseNeglectChildren_741_CT_PL_CO_RE_CA-24-4-15.xlsx#ChildMaltreatment,data-abuse_neglect,abuse_neglect,,,Children reported with neglect or physical or sexual abuse
Suplimentarydata,https://www.cdph.ca.gov/programs/Documents/HCI_AbuseNeglectChildren_741_CT_PL_CO_RE_CA-24-4-15.xlsx#MPOCountyList,supdata-abuse_neglect,abuse_neglect,,,Children reported with neglect or physical or sexual abuse

Section,Documentation,Name,Schema,Space,Time,Title,Description
Datadictionary,https://www.cdph.ca.gov/programs/Documents/HCI_AbuseNeglectChildren_741_CT_PL_CO_RE_CA-24-4-15.xlsx#DataDictionary,dd-abuse_neglect,abuse_neglect,,,,Children reported with neglect or physical or sexual abuse
Documentation,https://www.cdph.ca.gov/programs/Documents/HCI_AbuseNeglectChildren_741_CT_PL_CO_RE_CA-24-4-15.xlsx#DataFilteringInstructions,doc-abuse_neglect,abuse_neglect,,,,Children reported with neglect or physical or sexual abuse

Section,Schema,DataType,AltName,Description,Widthformat,Coding
Table,abuse_neglect,,,,,
Column,ind_id,number,,Indicator ID,3.0,741.0
Column,ind_definition,text,,Definition of indicator in plain language,255.0,Free text
Column,race_eth_name,text,,Name of race/ethnic group,9.0,AIAN; Asian (including NHOPI); AfricanAm; Latino; White; Multiple; Total
Column,race_eth_code,,,numeric code for a race/ethnicity group,1.0,1=American Indian or Alaska Native; 2=Asian (including Native Hawaiian Other Pacific Islander); 3=Black or African American; 4=Hispanic or Latino; 6=White;7= Multiple; 9=Total; 0=Missing
Column,reportyear,text,,Year that the indicator was reported,9.0,2002-2013
Column,geotype,text,,Type of geographic unit,2.0,CT; Census tract; PL;Place (City/town); CD; County Division; CO;County; RE; Region; CA; State; NA; Missing
Column,geotypevalue,number,,Value of geographic unit,single prec.,"FIPS ID; place code, CT code, zip code, region id"
Column,geoname,text,,Name of geographic unit,37.0,"census tract, place, county division, county, region, state"
Column,county_name,text,,Name of county that geotype is in,25.0,
Column,county_fips,text,,FIPS code of county that geotype is in,5.0,2-digit census state code (06) plus 3-digit census county code
Column,region_name,text,,MPO-based region name; see MPO_County list tab,26.0,
Column,region_code,text,,MPO-based region code; see MPO_County list tab,2.0,01=Bay Area; 02=Butte; 03=Central/Southeast Sierra; 04=Monterey Bay; 05=North Coast; 06=Northeast Sierra; 07=Northern Sacramento Valley; 08=Sacramento Area; 09=San Diego; 10=San Joaquin Valley; 11=San Luis Obispo; 12=Santa Barbara; 13=Shasta; 14=Southern California
Column,strata_name_code,number,,Numeric code for the strata,3.0,
Column,strata_name,text,,Strata name,13.0,"Type of maltreatment allegation: all allegations, allegations of abuse or neglect"
Column,strata_level_name_code,number,,Numeric code for the level of the strata,3.0,
Column,strata_level_name,text,,Levels of the strata,30.0,"Type of disposition: all dispositions (including substantiated, inconclusive, unfounded, assessment only, note evaluated yet); substantiated"
Column,allegations_children,integer,,"numerator, children reported with allegations of maltreatment",integer,
Column,total_children,integer,,"denominator, child population",integer,
Column,percent,integer,,Percent of children (under 18) reported with neglect or physical or sexual abuse (or maltreatment in general),integer,"For CT, PL, and CD (2013) only the percent of children (under 18) with reported allegations of maltreatment in general (all allegations, all dispositions) is available"
Column,ll_95ci,integer,,Lower limit of 95% confidence interval of the percent,integer,
Column,ul_95ci,integer,,Lower limit of 95% confidence interval of the percent,integer,
Column,se,integer,,Standard error of the percent,integer,
Column,rse,integer,,Relative standard error (se/percent) expressed as a percent,integer,
Column,place_decile,integer,,"California decile for the ratio, available for census tracts (geotype=CT).  Deciles are for each strata level separately",integer,"CA_decile' groups California places into 10 groups (or deciles) each, for total population. Equal values or 'ties' are assigned the mean decile rank. For example, in a database of 100 records where 70 records equal 0, 0 values span from the 1st to 7th deciles (70% of all data records)."
Column,CA_RR,number,,Relative risk,double prec.,
Column,version,datetime,,Date/time stamp of version of data,,mm/DD/CCYY hh:mm:ss
